TotalAmount,CustomerID,Country,CountryRegionCode,Group,PersonID,PersonType,DateFirstPurchase,BirthDate,AGE,MaritalStatus,YearlyIncome,Gender,TotalChildren,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
5253.070000,15662,"United Kingdom",GB,Europe,19099,IN,"2002-06-08 00:00:00.000000","1960-05-24 00:00:00.000000",65,M,25001-50000,F,3,"Bachelors ",Clerical,1,0
2771.542500,15663,France,FR,Europe,5729,IN,"2003-02-19 00:00:00.000000","1959-07-09 00:00:00.000000",66,M,25001-50000,F,0,"Bachelors ",Clerical,1,0
2770.522500,15664,Germany,DE,Europe,15103,IN,"2002-08-04 00:00:00.000000","1959-04-26 00:00:00.000000",66,S,25001-50000,F,0,"Bachelors ",Clerical,1,0
2803.522500,15665,France,FR,Europe,10686,IN,"2003-02-14 00:00:00.000000","1959-07-06 00:00:00.000000",66,M,25001-50000,F,0,"Bachelors ",Clerical,1,0
3089.300000,15666,France,FR,Europe,4802,IN,"2003-02-21 00:00:00.000000","1970-10-22 00:00:00.000000",55,S,0-25000,F,2,"High School",Manual,1,0
3125.320000,15667,Germany,DE,Europe,14732,IN,"2002-08-01 00:00:00.000000","1970-09-17 00:00:00.000000",55,M,25001-50000,M,0,"Bachelors ",Clerical,1,0
5913.240000,15668,"United Kingdom",GB,Europe,2993,IN,"2002-06-26 00:00:00.000000","1970-02-27 00:00:00.000000",55,M,25001-50000,M,0,"Graduate Degree",Clerical,0,0
5898.260000,15669,"United Kingdom",GB,Europe,3464,IN,"2002-06-10 00:00:00.000000","1970-04-24 00:00:00.000000",55,M,25001-50000,F,0,"Graduate Degree",Clerical,1,0
114.960000,15670,France,FR,Europe,7850,IN,"2004-06-19 00:00:00.000000","1969-08-03 00:00:00.000000",56,M,0-25000,M,0,"Partial College",Manual,0,1
31.550000,15671,"United Kingdom",GB,Europe,14452,IN,"2003-09-01 00:00:00.000000","1969-05-27 00:00:00.000000",56,S,0-25000,M,0,"Partial College",Manual,0,1
89.970000,15672,Germany,DE,Europe,2956,IN,"2004-06-26 00:00:00.000000","1969-01-19 00:00:00.000000",57,S,0-25000,M,0,"Partial College",Manual,1,1
64.970000,15673,France,FR,Europe,12456,IN,"2003-10-12 00:00:00.000000","1969-06-08 00:00:00.000000",56,S,0-25000,M,0,"Partial College",Manual,0,1
3053.320000,15674,Germany,DE,Europe,4224,IN,"2002-09-14 00:00:00.000000","1969-07-08 00:00:00.000000",56,S,25001-50000,M,0,"Bachelors ",Clerical,1,0
7206.380000,15675,Germany,DE,Europe,10326,IN,"2002-09-10 00:00:00.000000","1969-10-16 00:00:00.000000",56,M,25001-50000,M,0,"Graduate Degree",Clerical,1,0
7224.680000,15676,France,FR,Europe,18188,IN,"2003-02-25 00:00:00.000000","1969-04-07 00:00:00.000000",56,S,25001-50000,M,0,"Graduate Degree",Clerical,1,0
7200.860000,15677,France,FR,Europe,20124,IN,"2003-03-31 00:00:00.000000","1969-08-11 00:00:00.000000",56,M,25001-50000,F,0,"Graduate Degree",Clerical,1,0
7223.340000,15678,France,FR,Europe,17754,IN,"2003-03-12 00:00:00.000000","1969-06-08 00:00:00.000000",56,M,25001-50000,F,0,"Graduate Degree",Clerical,1,0
64.970000,15679,France,FR,Europe,6149,IN,"2003-11-12 00:00:00.000000","1952-09-10 00:00:00.000000",73,M,0-25000,M,3,"Partial College",Manual,0,2
4.990000,15680,Germany,DE,Europe,8606,IN,"2004-01-06 00:00:00.000000","1951-03-09 00:00:00.000000",74,M,0-25000,F,4,"High School",Manual,0,2
105.560000,15681,"United Kingdom",GB,Europe,19573,IN,"2003-08-05 00:00:00.000000","1954-08-10 00:00:00.000000",71,M,75001-100000,F,4,"Partial College",Professional,1,1
69.990000,15682,Germany,DE,Europe,15271,IN,"2004-07-14 00:00:00.000000","1944-05-21 00:00:00.000000",81,S,75001-100000,F,5,"Bachelors ",Management,1,2
89.980000,15683,Germany,DE,Europe,5744,IN,"2003-09-14 00:00:00.000000","1944-06-22 00:00:00.000000",81,S,75001-100000,F,5,"Partial College",Professional,0,2
6963.072500,15684,Germany,DE,Europe,6826,IN,"2002-09-10 00:00:00.000000","1944-07-10 00:00:00.000000",81,S,75001-100000,M,5,"Partial College",Professional,0,2
7188.370000,15685,Germany,DE,Europe,13741,IN,"2002-09-26 00:00:00.000000","1944-06-09 00:00:00.000000",81,M,"greater than 100000",F,3,"Bachelors ",Management,1,4
72.580000,15686,"United Kingdom",GB,Europe,11718,IN,"2003-08-30 00:00:00.000000","1944-07-03 00:00:00.000000",81,M,"greater than 100000",M,3,"Bachelors ",Management,1,4
6973.872500,15687,France,FR,Europe,10255,IN,"2003-03-18 00:00:00.000000","1945-06-18 00:00:00.000000",80,M,50001-75000,M,5,"High School",Professional,1,2
6221.522500,15688,France,FR,Europe,14491,IN,"2003-03-12 00:00:00.000000","1945-05-07 00:00:00.000000",80,M,50001-75000,M,5,"High School",Professional,1,2
35.000000,15689,Germany,DE,Europe,17586,IN,"2003-11-05 00:00:00.000000","1945-01-06 00:00:00.000000",81,S,75001-100000,F,5,"Partial College",Professional,0,2
76.570000,15690,"United Kingdom",GB,Europe,4119,IN,"2004-04-23 00:00:00.000000","1946-06-12 00:00:00.000000",79,S,"greater than 100000",M,3,"Bachelors ",Management,0,4
8341.290000,15691,"United Kingdom",GB,Europe,13324,IN,"2002-06-29 00:00:00.000000","1954-06-17 00:00:00.000000",71,M,75001-100000,M,3,"High School",Professional,1,2
8392.300000,15692,"United Kingdom",GB,Europe,18003,IN,"2002-06-02 00:00:00.000000","1954-04-14 00:00:00.000000",71,M,75001-100000,M,3,"High School",Professional,1,2
6904.602500,15693,Germany,DE,Europe,7470,IN,"2002-09-29 00:00:00.000000","1954-07-19 00:00:00.000000",71,S,75001-100000,F,3,"High School",Professional,1,2
107.370000,15694,"United Kingdom",GB,Europe,3144,IN,"2004-03-18 00:00:00.000000","1953-07-21 00:00:00.000000",72,M,75001-100000,F,4,"Partial College",Professional,1,2
8324.240000,15695,"United Kingdom",GB,Europe,10842,IN,"2002-06-01 00:00:00.000000","1954-06-18 00:00:00.000000",71,M,"greater than 100000",M,3,"Partial High School",Professional,1,2
198.990000,15696,France,FR,Europe,8385,IN,"2003-12-29 00:00:00.000000","1953-06-05 00:00:00.000000",72,M,75001-100000,M,3,"Bachelors ",Management,1,3
6974.542500,15697,Germany,DE,Europe,20339,IN,"2002-09-17 00:00:00.000000","1953-07-06 00:00:00.000000",72,M,"greater than 100000",F,2,"Partial College",Professional,1,2
42.280000,15698,Germany,DE,Europe,17742,IN,"2004-05-14 00:00:00.000000","1953-03-03 00:00:00.000000",72,S,"greater than 100000",F,3,"Bachelors ",Management,1,3
6969.572500,15699,"United Kingdom",GB,Europe,14475,IN,"2002-07-08 00:00:00.000000","1953-09-11 00:00:00.000000",72,M,"greater than 100000",M,0,"Bachelors ",Management,1,3
6247.532500,15700,France,FR,Europe,5485,IN,"2003-03-31 00:00:00.000000","1952-11-19 00:00:00.000000",73,M,75001-100000,M,4,"Partial College",Professional,1,2
78.860000,15701,"United Kingdom",GB,Europe,15295,IN,"2003-09-30 00:00:00.000000","1952-09-27 00:00:00.000000",73,M,"greater than 100000",F,4,"Partial College",Professional,0,3
6917.542500,15702,"United Kingdom",GB,Europe,3286,IN,"2002-07-12 00:00:00.000000","1952-08-18 00:00:00.000000",73,M,"greater than 100000",F,4,"High School",Professional,1,3
74.980000,15703,Germany,DE,Europe,16661,IN,"2003-08-01 00:00:00.000000","1951-05-06 00:00:00.000000",74,M,75001-100000,F,5,"High School",Professional,1,2
35.000000,15704,Germany,DE,Europe,20413,IN,"2004-02-20 00:00:00.000000","1951-03-14 00:00:00.000000",74,S,75001-100000,M,4,"High School",Professional,1,3
69.990000,15705,Germany,DE,Europe,5852,IN,"2003-11-21 00:00:00.000000","1950-03-22 00:00:00.000000",75,M,75001-100000,M,3,"Partial College",Management,1,4
35.000000,15706,France,FR,Europe,16191,IN,"2003-09-13 00:00:00.000000","1949-11-25 00:00:00.000000",76,M,75001-100000,F,4,"High School",Management,1,3
35.000000,15707,Germany,DE,Europe,13754,IN,"2004-03-15 00:00:00.000000","1949-09-15 00:00:00.000000",76,M,"greater than 100000",F,4,"Partial College",Management,1,3
74.980000,15708,Germany,DE,Europe,4444,IN,"2003-08-27 00:00:00.000000","1949-07-21 00:00:00.000000",76,M,"greater than 100000",F,4,"High School",Management,1,3
94.980000,15709,France,FR,Europe,18941,IN,"2003-09-25 00:00:00.000000","1948-09-03 00:00:00.000000",77,M,50001-75000,F,5,"Partial High School","Skilled Manual",1,3
6316.502500,15710,France,FR,Europe,18854,IN,"2003-03-06 00:00:00.000000","1948-01-23 00:00:00.000000",77,M,75001-100000,F,4,"High School",Management,0,3
126.560000,15711,"United Kingdom",GB,Europe,18063,IN,"2003-11-22 00:00:00.000000","1948-07-02 00:00:00.000000",77,M,"greater than 100000",M,4,"High School",Management,1,3
51.570000,15712,"United Kingdom",GB,Europe,18881,IN,"2004-01-12 00:00:00.000000","1948-12-05 00:00:00.000000",77,M,"greater than 100000",F,4,"High School",Management,1,4
37.590000,15713,"United Kingdom",GB,Europe,12308,IN,"2004-05-11 00:00:00.000000","1948-06-09 00:00:00.000000",77,M,"greater than 100000",F,5,"Partial High School",Professional,1,4
83.970000,15714,France,FR,Europe,17285,IN,"2004-04-11 00:00:00.000000","1947-09-17 00:00:00.000000",78,S,75001-100000,F,5,"Partial High School","Skilled Manual",1,2
39.970000,15715,Australia,AU,Pacific,10261,IN,"2004-01-30 00:00:00.000000","1975-06-20 00:00:00.000000",50,S,50001-75000,F,0,"Bachelors ",Professional,0,3
4467.058200,15716,Australia,AU,Pacific,11107,IN,"2003-05-23 00:00:00.000000","1975-06-20 00:00:00.000000",50,S,50001-75000,M,0,"Bachelors ",Professional,0,2
4411.368200,15717,Australia,AU,Pacific,7100,IN,"2003-05-15 00:00:00.000000","1976-05-26 00:00:00.000000",49,S,50001-75000,F,0,"Bachelors ",Professional,0,2
63.970000,15718,Australia,AU,Pacific,2635,IN,"2004-03-19 00:00:00.000000","1976-04-15 00:00:00.000000",49,M,50001-75000,F,0,"Bachelors ",Professional,1,3
4429.568200,15719,Australia,AU,Pacific,12391,IN,"2003-05-27 00:00:00.000000","1976-07-13 00:00:00.000000",49,M,75001-100000,F,0,"Bachelors ",Professional,1,2
70.220000,15720,Australia,AU,Pacific,7083,IN,"2003-08-14 00:00:00.000000","1974-07-26 00:00:00.000000",51,M,50001-75000,F,0,"Bachelors ",Professional,1,4
118.960000,15721,Australia,AU,Pacific,4862,IN,"2003-12-19 00:00:00.000000","1974-08-15 00:00:00.000000",51,S,75001-100000,F,0,"Bachelors ",Professional,0,3
4448.568200,15722,Australia,AU,Pacific,7655,IN,"2003-05-22 00:00:00.000000","1974-11-26 00:00:00.000000",51,M,75001-100000,F,0,"Bachelors ",Professional,0,3
4444.068200,15723,Australia,AU,Pacific,4579,IN,"2003-05-12 00:00:00.000000","1974-03-18 00:00:00.000000",51,M,75001-100000,F,0,"Bachelors ",Professional,1,3
4359.068200,15724,Australia,AU,Pacific,13278,IN,"2003-05-08 00:00:00.000000","1974-05-02 00:00:00.000000",51,S,75001-100000,M,0,"Bachelors ",Professional,0,3
4416.379600,15725,Australia,AU,Pacific,12814,IN,"2003-05-25 00:00:00.000000","1973-07-18 00:00:00.000000",52,M,75001-100000,M,0,"Bachelors ",Professional,0,3
4393.358200,15726,Australia,AU,Pacific,7809,IN,"2003-05-11 00:00:00.000000","1973-02-27 00:00:00.000000",52,M,75001-100000,F,0,"Bachelors ",Professional,1,3
134.460000,15727,Australia,AU,Pacific,11984,IN,"2003-11-10 00:00:00.000000","1972-05-03 00:00:00.000000",53,M,75001-100000,F,0,"Bachelors ",Professional,1,3
63.970000,15728,Australia,AU,Pacific,20500,IN,"2003-09-09 00:00:00.000000","1973-08-03 00:00:00.000000",52,M,"greater than 100000",M,0,"Partial College",Management,0,3
4393.699600,15729,Australia,AU,Pacific,3373,IN,"2003-06-30 00:00:00.000000","1972-09-24 00:00:00.000000",53,M,75001-100000,F,0,"Bachelors ",Professional,0,3
122.960000,15730,Australia,AU,Pacific,19204,IN,"2004-02-20 00:00:00.000000","1972-02-19 00:00:00.000000",53,M,75001-100000,M,0,"Bachelors ",Professional,1,3
59.980000,15731,Australia,AU,Pacific,20470,IN,"2003-09-27 00:00:00.000000","1971-03-20 00:00:00.000000",54,S,75001-100000,M,0,"Bachelors ",Professional,0,4
4376.399600,15732,Australia,AU,Pacific,17668,IN,"2003-06-15 00:00:00.000000","1972-05-28 00:00:00.000000",53,M,"greater than 100000",F,0,"Partial High School",Professional,1,4
4443.548200,15733,Australia,AU,Pacific,18536,IN,"2003-06-11 00:00:00.000000","1972-03-25 00:00:00.000000",53,M,"greater than 100000",F,0,"Partial High School",Professional,1,4
4426.409600,15734,Australia,AU,Pacific,19786,IN,"2003-06-28 00:00:00.000000","1970-07-11 00:00:00.000000",55,M,75001-100000,F,0,"Partial High School",Professional,1,4
116.250000,15735,Australia,AU,Pacific,14122,IN,"2003-12-23 00:00:00.000000","1970-05-02 00:00:00.000000",55,M,75001-100000,F,0,"Partial High School",Professional,1,4
76.940000,15736,Southwest,US,"North America",8693,IN,"2004-05-10 00:00:00.000000","1941-06-13 00:00:00.000000",84,M,"greater than 100000",F,2,"Graduate Degree",Management,1,2
3117.230000,15737,Northwest,US,"North America",18310,IN,"2003-03-06 00:00:00.000000","1941-04-04 00:00:00.000000",84,S,"greater than 100000",M,2,"Graduate Degree",Management,1,3
166.280000,15738,Southwest,US,"North America",12040,IN,"2004-06-18 00:00:00.000000","1941-07-23 00:00:00.000000",84,M,"greater than 100000",F,2,"Graduate Degree",Management,1,3
3140.270000,15739,Southwest,US,"North America",15391,IN,"2003-03-01 00:00:00.000000","1942-12-16 00:00:00.000000",83,M,50001-75000,M,5,"Bachelors ",Management,1,2
39.980000,15740,Northwest,US,"North America",17048,IN,"2004-03-21 00:00:00.000000","1942-04-11 00:00:00.000000",83,M,75001-100000,M,5,"Bachelors ",Management,1,2
89.970000,15741,Southwest,US,"North America",10910,IN,"2004-04-22 00:00:00.000000","1942-10-11 00:00:00.000000",83,M,75001-100000,F,5,"Bachelors ",Management,1,2
39.980000,15742,Southwest,US,"North America",11320,IN,"2003-08-20 00:00:00.000000","1942-11-07 00:00:00.000000",83,M,75001-100000,F,5,"Bachelors ",Management,1,2
39.980000,15743,Northwest,US,"North America",11012,IN,"2004-05-27 00:00:00.000000","1942-02-18 00:00:00.000000",83,M,"greater than 100000",F,2,"Graduate Degree",Management,0,3
12.940000,15744,Northwest,US,"North America",8274,IN,"2004-02-17 00:00:00.000000","1942-03-22 00:00:00.000000",83,M,"greater than 100000",F,2,"Graduate Degree",Management,1,3
89.970000,15745,Northwest,US,"North America",13359,IN,"2004-03-02 00:00:00.000000","1942-08-15 00:00:00.000000",83,M,"greater than 100000",M,2,"Graduate Degree",Management,1,3
4.990000,15746,Northwest,US,"North America",12262,IN,"2004-06-05 00:00:00.000000","1943-12-02 00:00:00.000000",82,M,"greater than 100000",F,2,"Bachelors ",Management,1,3
39.980000,15747,Southwest,US,"North America",16371,IN,"2004-03-08 00:00:00.000000","1944-02-25 00:00:00.000000",81,M,50001-75000,M,4,"Bachelors ",Management,1,2
296.910000,15748,Canada,CA,"North America",6243,IN,"2003-11-30 00:00:00.000000","1944-06-09 00:00:00.000000",81,M,50001-75000,M,4,"Bachelors ",Management,1,2
7.280000,15749,Northwest,US,"North America",11302,IN,"2004-07-20 00:00:00.000000","1944-10-25 00:00:00.000000",81,S,50001-75000,F,4,"Bachelors ",Management,1,2
3087.970000,15750,Southwest,US,"North America",3244,IN,"2003-03-12 00:00:00.000000","1973-10-20 00:00:00.000000",52,M,50001-75000,F,0,"Partial College",Professional,0,2
4446.399600,15751,Australia,AU,Pacific,2510,IN,"2003-06-24 00:00:00.000000","1955-02-25 00:00:00.000000",70,S,75001-100000,F,2,"High School","Skilled Manual",1,2
4408.689600,15752,Australia,AU,Pacific,16030,IN,"2003-06-11 00:00:00.000000","1955-10-02 00:00:00.000000",70,M,75001-100000,M,2,"High School","Skilled Manual",0,2
4399.078200,15753,Australia,AU,Pacific,17698,IN,"2003-06-12 00:00:00.000000","1956-12-22 00:00:00.000000",69,S,50001-75000,F,2,"High School","Skilled Manual",1,2
4416.379600,15754,Australia,AU,Pacific,20766,IN,"2003-06-07 00:00:00.000000","1956-06-23 00:00:00.000000",69,S,50001-75000,F,2,"High School","Skilled Manual",1,2
4404.078200,15755,Australia,AU,Pacific,5600,IN,"2003-06-27 00:00:00.000000","1956-01-26 00:00:00.000000",69,M,50001-75000,M,2,"High School","Skilled Manual",0,2
4441.389600,15756,Australia,AU,Pacific,10547,IN,"2003-06-28 00:00:00.000000","1957-07-08 00:00:00.000000",68,S,50001-75000,F,2,"High School",Professional,1,2
4366.409600,15757,Australia,AU,Pacific,13221,IN,"2003-06-27 00:00:00.000000","1957-07-10 00:00:00.000000",68,S,50001-75000,M,2,"High School",Professional,1,2
98.960000,15758,Australia,AU,Pacific,10530,IN,"2004-07-08 00:00:00.000000","1958-05-26 00:00:00.000000",67,M,"greater than 100000",M,0,"Graduate Degree",Management,1,0
89.970000,15759,Northwest,US,"North America",7937,IN,"2003-09-22 00:00:00.000000","1973-11-07 00:00:00.000000",52,M,75001-100000,F,0,"Bachelors ",Management,0,1
146.520000,15760,Canada,CA,"North America",14030,IN,"2003-09-24 00:00:00.000000","1974-05-04 00:00:00.000000",51,M,25001-50000,M,0,"High School",Professional,1,2
196.400000,15761,Canada,CA,"North America",4397,IN,"2004-04-05 00:00:00.000000","1974-10-18 00:00:00.000000",51,S,25001-50000,M,0,"High School",Professional,1,2
564.480000,15762,Canada,CA,"North America",15838,IN,"2003-12-27 00:00:00.000000","1974-05-08 00:00:00.000000",51,S,25001-50000,M,0,"High School",Professional,0,2
1387.950000,15763,Northwest,US,"North America",4416,IN,"2003-03-12 00:00:00.000000","1974-07-25 00:00:00.000000",51,M,50001-75000,M,0,"Partial College",Professional,1,2
4413.389600,15764,Australia,AU,Pacific,13053,IN,"2003-06-10 00:00:00.000000","1959-06-15 00:00:00.000000",66,S,"greater than 100000",M,1,"Bachelors ",Management,0,2
4369.088200,15765,Australia,AU,Pacific,9170,IN,"2003-06-25 00:00:00.000000","1959-10-18 00:00:00.000000",66,M,"greater than 100000",M,0,"Graduate Degree",Management,1,3
62.270000,15766,Australia,AU,Pacific,8810,IN,"2003-08-02 00:00:00.000000","1959-08-16 00:00:00.000000",66,S,"greater than 100000",F,0,"Graduate Degree",Management,0,1
4379.088200,15767,Australia,AU,Pacific,20199,IN,"2003-06-24 00:00:00.000000","1959-05-24 00:00:00.000000",66,S,"greater than 100000",M,0,"Graduate Degree",Management,0,3
3124.960000,15768,Southwest,US,"North America",11844,IN,"2003-04-08 00:00:00.000000","1966-11-26 00:00:00.000000",59,M,"greater than 100000",F,0,"Graduate Degree",Management,1,3
3159.950000,15769,Southwest,US,"North America",7545,IN,"2003-04-08 00:00:00.000000","1966-05-09 00:00:00.000000",59,M,"greater than 100000",F,0,"Graduate Degree",Management,1,3
3179.930000,15770,Southwest,US,"North America",14164,IN,"2003-04-15 00:00:00.000000","1966-10-11 00:00:00.000000",59,S,"greater than 100000",M,0,"Bachelors ",Management,0,2
3174.950000,15771,Northwest,US,"North America",3292,IN,"2003-04-26 00:00:00.000000","1958-01-23 00:00:00.000000",67,M,"greater than 100000",F,1,"Graduate Degree",Management,1,4
39.980000,15772,Southwest,US,"North America",18113,IN,"2004-01-20 00:00:00.000000","1957-03-13 00:00:00.000000",68,M,50001-75000,M,2,"Partial High School","Skilled Manual",0,2
64.470000,15773,Southwest,US,"North America",6954,IN,"2004-01-28 00:00:00.000000","1957-10-03 00:00:00.000000",68,M,50001-75000,M,2,"Partial High School","Skilled Manual",0,2
124.990000,15774,Northwest,US,"North America",2717,IN,"2003-10-10 00:00:00.000000","1957-02-27 00:00:00.000000",68,M,50001-75000,F,2,"High School",Professional,0,2
15.230000,15775,Northwest,US,"North America",8647,IN,"2004-02-18 00:00:00.000000","1957-12-20 00:00:00.000000",68,M,50001-75000,F,2,"High School",Professional,0,2
4.990000,15776,Southwest,US,"North America",16539,IN,"2003-11-27 00:00:00.000000","1957-09-13 00:00:00.000000",68,M,50001-75000,M,2,"High School",Professional,0,2
39.980000,15777,Northwest,US,"North America",11707,IN,"2003-10-22 00:00:00.000000","1957-01-21 00:00:00.000000",68,M,50001-75000,F,2,"High School",Professional,0,2
3177.960000,15778,Northwest,US,"North America",17298,IN,"2003-04-24 00:00:00.000000","1957-05-10 00:00:00.000000",68,S,50001-75000,M,2,"Partial College",Professional,1,0
90.470000,15779,Northwest,US,"North America",5359,IN,"2003-11-22 00:00:00.000000","1957-02-18 00:00:00.000000",68,M,50001-75000,M,2,"Partial College",Professional,1,0
3244.960000,15780,Southwest,US,"North America",5855,IN,"2003-04-13 00:00:00.000000","1957-05-14 00:00:00.000000",68,M,50001-75000,F,3,"Partial College",Professional,1,0
3209.940000,15781,Southwest,US,"North America",4214,IN,"2003-04-20 00:00:00.000000","1957-04-02 00:00:00.000000",68,M,75001-100000,M,2,"Bachelors ",Management,1,1
7.280000,15782,Northwest,US,"North America",9428,IN,"2004-06-17 00:00:00.000000","1957-11-23 00:00:00.000000",68,M,75001-100000,F,2,"Partial College",Professional,1,1
98.960000,15783,Australia,AU,Pacific,6675,IN,"2004-01-11 00:00:00.000000","1967-07-11 00:00:00.000000",58,M,75001-100000,M,3,"Bachelors ",Professional,1,0
4379.088200,15784,Australia,AU,Pacific,9911,IN,"2003-06-17 00:00:00.000000","1967-09-04 00:00:00.000000",58,M,75001-100000,F,4,"Bachelors ",Professional,1,0
4454.349600,15785,Australia,AU,Pacific,13118,IN,"2003-06-02 00:00:00.000000","1962-04-26 00:00:00.000000",63,S,50001-75000,M,1,"Partial College","Skilled Manual",1,1
4366.068200,15786,Australia,AU,Pacific,11553,IN,"2003-06-30 00:00:00.000000","1962-11-03 00:00:00.000000",63,M,50001-75000,M,1,"Partial College","Skilled Manual",1,1
